B,G,R
100,100,116
101,101,117
101,101,117
101,101,117
100,100,116
100,100,116
100,100,116
100,100,116
101,101,117
101,101,117
100,100,116
99,99,115
100,100,116
101,101,117
101,101,117
101,101,117
101,101,117
101,101,117
101,101,117
101,101,117
100,100,116
100,100,116
99,99,115
99,99,115
101,101,117
101,101,117
101,101,117
100,100,116
100,100,116
99,99,115
100,100,116
100,100,116
101,101,117
101,101,117
101,101,117
100,100,116
100,100,116
100,100,116
100,100,116
101,101,117
100,100,116
100,100,116
101,101,117
101,101,117
101,101,117
101,101,117
100,100,116
100,100,116
99,99,115
99,99,115
99,99,115
99,99,115
99,99,115
99,99,115
99,100,114
99,100,114
99,100,114
100,101,115
100,101,115
101,102,116
101,102,116
101,102,116
100,101,115
100,101,115
100,100,116
100,100,116
100,100,116
100,100,116
100,100,116
100,100,116
101,101,117
101,101,117
101,101,117
101,101,117
101,101,117
101,101,117
101,101,117
101,101,117
101,101,117
101,101,117
101,102,116
102,103,117
102,103,117
102,103,117
102,102,118
101,101,117
101,101,117
101,101,117
101,101,117
101,101,117
101,101,117
101,101,117
102,102,118
102,102,118
102,102,118
102,102,118
102,102,118
102,102,118
103,103,119
102,102,118
102,102,118
102,102,118
102,102,118
102,102,118
102,102,118
102,102,118
102,102,118
103,103,119
104,105,119
104,105,119
104,105,119
103,104,118
103,104,118
104,105,119
104,105,119
104,105,119
104,104,120
103,103,119
103,103,119
104,104,120
103,103,119
103,103,119
103,103,121
103,103,121
103,103,121
103,103,121
102,102,120
102,102,120
103,103,119
103,103,119
102,102,118
102,102,118
102,102,118
102,102,118
102,102,118
102,102,118
104,104,120
103,103,119
103,103,119
102,102,118
102,102,118
102,102,118
101,101,117
101,101,117
101,101,117
101,101,117
101,101,117
101,101,117
102,102,118
102,102,118
102,102,118
103,103,119
102,102,118
102,102,118
102,102,118
101,101,117
102,102,118
102,102,118
103,103,119
103,103,119
103,104,118
103,104,118
103,104,118
103,104,118
102,103,117
102,103,117
102,103,117
102,103,117
102,103,117
102,103,117
102,103,117
103,104,118
103,104,118
103,104,118
103,104,118
103,104,118
102,103,117
101,102,116
101,102,116
102,103,117
102,103,117
101,102,116
102,104,115
104,106,117
102,104,115
102,104,115
102,103,117
102,103,117
102,103,117
102,103,117
102,103,117
101,102,116
100,101,115
101,102,116
102,103,117
102,103,117
102,103,117
102,103,117
102,103,117
102,103,117
102,102,118
103,103,119
102,102,118
102,102,118
101,101,117
101,101,117
101,101,117
102,102,118
102,102,118
102,102,118
101,101,117
101,101,117
101,101,117
102,102,118
102,102,118
103,103,119
102,102,118
102,102,118
101,101,117
101,101,117
102,102,118
102,102,118
102,102,118
101,101,117
101,102,116
101,102,116
101,102,116
102,103,117
102,103,117
101,102,116
102,103,117
102,103,117
102,103,117
102,103,117
102,102,118
102,102,118
102,102,118
102,102,118
103,103,121
103,103,119
103,103,119
103,104,118
103,104,118
103,104,118
102,103,117
102,103,117
102,103,117
102,103,117
103,104,118
103,104,118
100,100,116
101,101,117
101,101,117
101,101,117
100,100,116
101,101,117
101,101,117
100,100,116
101,101,117
101,101,117
100,100,116
99,99,115
100,100,116
101,101,117
101,101,117
101,101,117
100,100,116
100,100,116
101,101,117
101,101,117
101,101,117
100,100,116
100,100,116
100,100,116
101,101,117
101,101,117
101,101,117
100,100,116
100,100,116
100,100,116
100,100,116
101,101,117
101,101,117
101,101,117
101,101,117
100,100,116
100,100,116
100,100,116
100,100,116
101,101,117
100,100,116
100,100,116
101,101,117
101,101,117
101,101,117
101,101,117
100,100,116
100,100,116
100,100,116
99,99,115
99,99,115
99,99,115
99,99,115
99,99,115
99,100,114
100,101,115
100,101,115
100,101,115
100,101,115
100,101,115
101,102,116
101,102,116
100,101,115
100,101,115
100,100,116
100,100,116
99,99,115
99,99,115
99,99,115
100,100,116
100,100,116
101,101,117
101,101,117
101,101,117
101,101,117
101,101,117
101,101,117
101,101,117
101,101,117
101,101,117
101,102,116
101,102,116
102,103,117
102,103,117
101,101,117
101,101,117
101,101,117
101,101,117
101,101,117
101,101,117
101,101,117
101,101,117
101,101,117
101,101,117
102,102,118
102,102,118
102,102,118
102,102,118
102,102,118
102,102,118
102,102,118
102,102,118
102,102,118
103,103,119
103,103,119
103,103,119
103,103,119
104,104,120
104,105,119
104,105,119
104,105,119
103,104,118
103,104,118
103,104,118
104,105,119
104,105,119
104,104,120
103,103,119
104,104,120
104,104,120
104,104,120
104,104,120
104,104,122
103,103,121
103,103,121
103,103,121
103,103,121
103,103,121
103,103,119
103,103,119
103,103,119
102,102,118
102,102,118
102,102,118
102,102,118
102,102,118
103,103,119
103,103,119
102,102,118
102,102,118
101,101,117
101,101,117
101,101,117
100,100,116
101,101,117
101,101,117
101,101,117
101,101,117
102,102,118
102,102,118
102,102,118
102,102,118
103,103,119
102,102,118
102,102,118
102,102,118
102,102,118
103,103,119
104,104,120
104,104,120
104,105,119
103,104,118
103,104,118
102,103,117
102,103,117
102,103,117
102,103,117
102,103,117
102,103,117
102,103,117
103,104,118
103,104,118
103,104,118
103,104,118
103,104,118
103,104,118
102,103,117
102,103,117
102,103,117
102,103,117
102,103,117
102,103,117
102,104,115
104,106,117
103,105,116
103,105,116
102,103,117
102,103,117
102,103,117
102,103,117
101,102,116
101,102,116
101,102,116
102,103,117
102,103,117
102,103,117
