B,G,R
113,107,124
114,108,125
113,107,124
112,106,123
112,106,123
112,106,123
113,107,124
112,106,123
115,107,124
115,107,124
115,107,124
115,107,124
116,108,125
116,108,125
116,108,125
116,108,125
115,108,123
115,108,123
115,108,123
115,108,123
115,108,123
115,108,123
115,108,123
115,108,123
116,108,125
116,108,125
116,108,125
116,108,125
116,108,125
116,108,125
116,108,125
116,108,125
116,108,125
115,107,124
115,107,124
116,108,125
117,109,126
117,109,126
115,107,124
114,106,123
115,107,124
115,107,124
115,107,124
115,107,124
116,108,125
116,108,125
116,108,125
116,108,125
117,109,126
117,109,126
117,110,125
117,110,125
116,109,124
115,108,123
115,108,123
116,109,124
116,109,124
116,109,124
116,109,124
117,110,125
119,111,128
120,112,129
120,112,129
119,111,128
118,110,127
118,110,127
118,110,127
118,110,127
118,110,127
118,110,127
118,110,127
118,110,127
119,111,128
119,111,128
119,111,128
119,111,128
118,110,127
117,109,126
117,109,126
117,109,126
119,109,126
120,110,127
122,112,129
122,112,129
119,111,128
119,111,128
120,112,129
121,113,130
120,112,129
120,112,129
119,111,128
118,110,127
118,110,127
117,109,126
117,109,126
117,109,126
119,111,128
118,110,127
118,110,127
118,110,127
118,110,127
118,110,127
118,110,127
118,110,127
118,110,127
118,110,127
118,110,127
119,111,128
122,112,129
121,111,128
121,111,128
121,111,128
120,110,127
120,110,127
120,110,127
120,110,127
118,110,127
118,110,127
119,111,128
119,111,128
120,112,129
120,112,129
120,112,129
120,112,129
120,112,129
120,112,129
119,111,128
118,110,127
118,111,126
119,112,127
120,112,129
121,113,130
121,112,132
122,113,133
122,113,133
121,112,132
120,111,131
120,111,131
119,110,130
118,109,129
118,110,127
118,110,127
118,111,126
118,111,126
119,110,130
119,110,130
118,109,129
118,109,129
118,109,129
119,110,130
119,110,130
119,110,130
118,109,129
118,109,129
118,109,129
118,109,129
118,109,129
118,109,129
118,109,129
117,108,128
118,109,129
118,109,129
118,109,129
118,109,129
118,109,129
119,110,130
119,110,130
119,110,130
118,110,127
119,111,128
120,112,129
120,112,129
119,111,128
118,110,127
119,111,128
120,112,129
119,111,128
119,111,128
118,110,127
118,110,127
118,110,127
118,110,127
118,110,127
118,110,127
118,109,129
119,110,130
120,111,131
119,110,130
119,110,130
118,109,129
118,109,129
119,110,130
119,110,130
118,109,129
118,109,129
118,109,129
118,109,129
119,110,130
119,110,130
119,110,130
119,111,128
118,110,127
117,109,126
117,109,126
117,109,126
117,109,126
118,110,127
118,110,127
119,110,130
118,109,129
118,109,129
118,109,129
118,109,129
118,109,129
118,109,129
118,109,129
118,109,129
118,109,129
118,109,129
118,109,129
117,108,128
117,108,128
119,110,130
120,111,131
119,110,131
119,110,131
119,110,131
118,109,130
118,109,130
118,109,130
118,109,130
118,109,130
119,110,130
119,110,130
119,110,130
119,110,130
118,109,129
118,109,129
118,109,129
118,109,129
119,110,130
118,109,129
118,109,129
118,109,129
118,110,127
119,111,128
118,110,127
118,110,127
117,109,126
117,109,126
113,107,124
113,107,124
113,107,124
112,106,123
112,106,123
112,106,123
112,106,123
112,106,123
115,107,124
115,107,124
115,107,124
115,107,124
115,107,124
115,107,124
115,107,124
115,107,124
116,109,124
116,109,124
115,108,123
115,108,123
115,108,123
115,108,123
115,108,123
115,108,123
115,107,124
115,107,124
116,108,125
116,108,125
116,108,125
116,108,125
116,108,125
115,107,124
115,107,124
115,107,124
115,107,124
116,108,125
116,108,125
116,108,125
115,107,124
114,106,123
115,107,124
115,107,124
115,107,124
115,107,124
116,108,125
116,108,125
116,108,125
116,108,125
116,108,125
116,108,125
116,109,124
116,109,124
116,109,124
116,109,124
116,109,124
116,109,124
117,110,125
116,109,124
116,109,124
117,110,125
118,110,127
119,111,128
119,111,128
118,110,127
118,110,127
118,110,127
118,110,127
118,110,127
118,110,127
118,110,127
118,110,127
118,110,127
118,110,127
119,111,128
119,111,128
119,111,128
118,110,127
117,109,126
117,109,126
117,109,126
120,110,127
121,111,128
122,112,129
122,112,129
119,111,128
119,111,128
120,112,129
120,112,129
120,112,129
119,111,128
119,111,128
118,110,127
118,110,127
