B,G,R
93.13,82.13,101.13
93.13,82.13,101.13
93.13,82.13,101.13
94.13,83.13,102.13
94.13,83.13,102.13
95.13,84.13,103.13
96.13,85.13,104.13
96.13,85.13,104.13
95.13,84.13,103.13
95.13,84.13,103.13
95.13,84.13,103.13
95.13,84.13,103.13
95.13,84.13,103.13
94.13,83.13,102.13
94.13,83.13,102.13
94.13,83.13,102.13
94.13,83.13,102.13
94.13,83.13,102.13
93.13,82.13,101.13
93.13,82.13,101.13
93.13,82.13,101.13
93.13,82.13,101.13
94.13,83.13,102.13
94.13,83.13,102.13
96.13,85.13,104.13
96.13,85.13,104.13
95.13,84.13,103.13
94.13,83.13,102.13
93.13,82.13,101.13
93.13,82.13,101.13
93.13,82.13,101.13
93.13,82.13,101.13
94.13,83.13,102.13
95.13,84.13,103.13
96.13,85.13,104.13
95.13,84.13,103.13
94.13,83.13,102.13
93.13,82.13,101.13
94.13,83.13,102.13
94.13,83.13,102.13
94.13,83.13,102.13
94.13,83.13,102.13
94.13,83.13,102.13
95.13,84.13,103.13
95.13,84.13,103.13
95.13,84.13,103.13
95.13,84.13,103.13
95.13,84.13,103.13
95.13,84.13,103.13
95.13,84.13,103.13
95.13,84.13,103.13
95.13,84.13,103.13
95.13,84.13,103.13
95.13,84.13,103.13
95.13,84.13,103.13
95.13,84.13,103.13
95.13,84.13,103.13
95.13,84.13,103.13
95.13,84.13,103.13
95.13,84.13,103.13
95.13,84.13,103.13
95.13,84.13,103.13
95.13,84.13,103.13
95.13,84.13,103.13
95.13,84.13,103.13
96.13,85.13,104.13
96.13,85.13,104.13
96.13,85.13,104.13
96.13,85.13,104.13
96.13,85.13,104.13
96.13,85.13,104.13
96.13,85.13,104.13
96.13,85.13,104.13
97.13,86.13,105.13
97.13,86.13,105.13
97.13,86.13,105.13
96.13,85.13,104.13
97.13,86.13,105.13
97.13,85.13,104.13
97.13,85.13,104.13
96.13,85.13,104.13
96.13,85.13,104.13
97.13,86.13,105.13
97.13,86.13,105.13
95.13,86.13,105.13
95.13,86.13,105.13
95.13,86.13,105.13
95.13,86.13,105.13
93.13,87.13,105.13
93.13,87.13,105.13
93.13,87.13,105.13
93.13,87.13,105.13
93.13,87.13,105.13
92.13,86.13,104.13
92.13,86.13,104.13
92.13,86.13,104.13
93.13,87.13,105.13
93.13,87.13,105.13
93.13,87.13,105.13
93.13,87.13,105.13
95.13,86.13,105.13
95.13,86.13,105.13
95.13,86.13,105.13
94.13,85.13,104.13
94.13,85.13,104.13
95.13,86.13,105.13
96.13,87.13,106.13
95.13,86.13,105.13
95.13,86.13,105.13
94.13,85.13,104.13
94.13,85.13,104.13
94.13,85.13,104.13
94.13,85.13,104.13
94.13,85.13,104.13
95.13,86.13,105.13
95.13,86.13,105.13
95.13,86.13,105.13
94.13,85.13,104.13
95.13,86.13,105.13
95.13,86.13,105.13
96.13,87.13,106.13
96.13,87.13,106.13
96.13,87.13,106.13
95.13,86.13,105.13
95.13,86.13,105.13
95.13,86.13,105.13
95.13,86.13,105.13
95.13,86.13,105.13
95.13,86.13,105.13
95.13,86.13,105.13
95.13,86.13,105.13
95.13,86.13,105.13
95.13,86.13,105.13
95.13,86.13,105.13
95.13,86.13,105.13
95.13,86.13,105.13
95.13,86.13,105.13
95.13,86.13,105.13
93.13,87.13,105.13
92.13,86.13,104.13
92.13,86.13,104.13
93.13,87.13,105.13
93.13,87.13,105.13
93.13,87.13,105.13
94.13,85.13,105.13
94.13,85.13,105.13
95.13,86.13,106.13
96.13,87.13,107.13
96.13,87.13,106.13
96.13,87.13,106.13
95.13,86.13,105.13
95.13,86.13,105.13
95.13,86.13,105.13
96.13,87.13,106.13
95.13,86.13,105.13
94.13,85.13,104.13
94.13,86.13,102.13
95.13,87.13,103.13
95.13,87.13,103.13
95.13,87.13,103.13
95.13,86.13,105.13
95.13,86.13,105.13
95.13,86.13,105.13
95.13,86.13,105.13
95.13,86.13,105.13
95.13,86.13,105.13
95.13,86.13,105.13
95.13,86.13,105.13
94.13,85.13,104.13
94.13,85.13,104.13
94.13,85.13,104.13
94.13,85.13,104.13
92.13,86.13,104.13
92.13,86.13,104.13
92.13,86.13,104.13
92.13,86.13,104.13
92.13,86.13,104.13
92.13,86.13,104.13
93.13,87.13,105.13
93.13,87.13,105.13
95.13,86.13,105.13
95.13,86.13,105.13
97.13,86.13,105.13
96.13,85.13,104.13
97.13,86.13,105.13
97.13,86.13,105.13
97.13,86.13,105.13
97.13,86.13,105.13
95.13,86.13,105.13
95.13,86.13,105.13
92.13,86.13,104.13
92.13,86.13,104.13
94.13,85.13,104.13
94.13,85.13,104.13
94.13,85.13,104.13
94.13,85.13,104.13
95.13,86.13,105.13
95.13,86.13,105.13
95.13,86.13,105.13
93.13,84.13,103.13
96.13,85.13,104.13
96.13,85.13,104.13
96.13,85.13,104.13
97.13,86.13,105.13
98.13,87.13,106.13
98.13,87.13,106.13
98.13,87.13,106.13
97.13,86.13,105.13
97.13,86.13,105.13
97.13,86.13,105.13
97.13,86.13,105.13
97.13,86.13,105.13
95.13,86.13,105.13
95.13,86.13,105.13
95.13,86.13,105.13
95.13,86.13,105.13
95.13,86.13,105.13
96.13,87.13,106.13
96.13,87.13,106.13
96.13,87.13,106.13
95.13,86.13,105.13
94.13,85.13,104.13
94.13,85.13,104.13
94.13,85.13,104.13
92.13,86.13,104.13
93.13,87.13,105.13
95.13,86.13,105.13
95.13,86.13,105.13
96.13,85.13,104.13
97.13,86.13,105.13
97.13,86.13,105.13
97.13,86.13,105.13
98.13,86.13,105.13
98.13,86.13,105.13
97.13,86.13,105.13
97.13,86.13,105.13
95.13,86.13,105.13
95.13,86.13,105.13
95.13,86.13,105.13
95.13,86.13,105.13
95.13,86.13,105.13
95.13,86.13,105.13
96.13,87.13,106.13
95.13,86.13,105.13
95.13,86.13,105.13
95.13,86.13,105.13
95.13,86.13,105.13
96.13,87.13,106.13
96.13,87.13,106.13
96.13,87.13,106.13
92.13,81.13,100.13
93.13,82.13,101.13
94.13,83.13,102.13
