image,concentration,meanB,meanG,meanR,modeB,modeG,modeR,minB,minG,minR,maxB,maxG,maxR,stdB,stdG,stdR
batch1,50.0,1.184883078378286,0.7310883483771289,0.920543717253753,1.2495439167952442,0.8725594535617615,0.9302472789532904,0.9764015567378015,0.7728906779098841,1.4371360408813072,4.225796966253821,4.65804250732,4.092109480451373,0.11239899101855995,0.09139704472767987,0.12324748648524725
batch1,0.5,0.8520796101413057,0.39203066571971373,0.8328542330391531,0.34507970093878526,1.8473440394252518,1.1012175080337225,1.4842776020677524,1.3786515150682583,0.8177285613209306,1.2677065906588945,0.6875172725102967,0.5627432807239892,0.12872667357559847,0.19628034352995796,0.34485185944799357
batch1,1.0,0.6032189785873739,0.80270312210281,0.9573854313112641,1.0176364773336304,0.9678346966295455,0.9001688730454993,0.3364282984530239,1.3193574193523172,0.8366026535936869,1.210778262110782,1.303803666201322,1.610684326614004,0.11875782733037289,0.21684389241238095,0.12665359014395047
batch1,5.0,1.1499515908903937,0.6779519939884839,1.0437292507085536,0.6362892424047409,0.9149076456123874,0.9024056737410288,1.222482719714274,0.2688047618625817,1.577826352929879,1.2277068053896247,1.344119042347069,1.5676530228338164,0.17611696483765682,0.15153882727502682,0.1935721363881785
batch2,2.5,0.6228968326603074,0.26299461163635657,0.5187753823513211,0.8238786318384519,1.209915699542743,1.087260778286425,0.98649683223009,0.699067950917509,1.3028184831356955,3.0665250691947725,2.3085701202259385,2.3338671770261494,0.1855029515685274,0.07830372666469984,0.0623149102738869
batch2,2.0,1.2423903002902672,0.47812321032035376,1.394896391274178,2.3712393384051276,1.442184454222136,1.5689155490337912,1.3301037553514372,1.4923458044300602,1.4992985026338144,1.5981163912556569,2.3943049095718756,2.139695305411495,0.09067723141865575,0.052089481797872615,0.14329853740810866
batch2,8.0,0.40331223179587156,0.8147127770049053,0.6891321226405344,0.8787809738495685,1.5321409856798465,0.8931382871649851,0.8081188031471638,1.1086279808844846,1.2309735984171264,0.6819501448053217,0.9551209347511995,0.8845880397111442,0.26164807859637945,0.06932985914587307,0.12949970451965287
batch2,20.0,1.168192385628591,0.4948089908473417,0.9809731671261195,2.4288647553949976,0.9727281223445715,1.5200605251107606,1.2235129750027154,1.6143729432816936,0.7156703151591547,1.6611393680242514,1.0612257064357236,1.5667112050406722,0.2864638086845185,0.07620914577663973,0.08854449696035008
batch2,10.0,0.3448425795852755,0.47725609176458444,0.7050782477314229,0.8688244932090707,0.8717660236554314,0.9728843713412197,0.29335302964176085,0.21160340261914565,0.8663163394511284,0.40454418794490427,0.6734805119674957,0.8129600236173969,0.15588691630587442,0.09973737270049045,0.11048568664107457
batch2,15.0,0.843155863096855,0.8955879483730348,1.032874509949332,0.5960067113716108,1.2768805738987485,0.695143150725087,0.832840921184832,0.7424446107286381,1.6358557393609023,1.3010857004824856,1.263971518666461,0.7440591374346551,0.1839964898788825,0.11996673201714378,0.15286241384778446
batch2,25.0,0.5727706949911433,0.5226638785667178,0.4499619571218937,2.3732964416608384,0.7574430671674269,1.609280584609162,0.6472526554599825,0.9368671197133575,0.9278922351221588,0.5633258382144389,0.7757061299229253,0.8940827702176115,0.12314572758160876,0.13057266634721904,0.09796271586041047
batch2,0.0,0.7383814762816352,0.7332444708023712,0.34296908735711823,2.5598781220987865,1.9574227954123746,1.0865799556406337,0.7996099048911282,0.6237820132065375,1.407357808092878,1.7151606338766043,1.3085503429367944,1.351686354151728,0.3178250498540013,0.12582305805989782,0.12343086987585067
batch2,40.0,0.8276393912945441,1.334272113407509,1.2012906415554203,0.7185541037388928,1.427478896516515,2.7894544269444537,1.1663275697676019,2.3465924230679707,2.022141439167896,1.7053797231115444,1.1356478327368944,1.1286522936670997,0.17560533915400653,0.1564195367446168,0.15050171201773896
batch2,30.0,0.8130206743207539,0.21084689090009578,1.443327578659032,1.695035102881352,0.6945674913210382,1.5795366409172005,0.95600418409126,1.022166326974236,2.216243668913687,1.1741993016519843,0.9956023302503864,2.0198356368774144,0.14117801161634017,0.09448522002579887,0.14729180340553943
batch2,50.0,1.236586236496221,1.2917632234960745,1.2547903829848825,2.867356971149565,1.4779905277098369,0.7628210799394575,0.79808270248139,0.923718571860498,1.7855800178093384,1.0385258783487303,0.8107132662045193,1.0061292163534457,0.08345519310398132,0.10126056702762382,0.23419909471205957
batch2,0.5,0.8882727978467982,0.598587055854694,0.6801921707188471,1.6716267525976012,0.8767759120778807,0.9915966922090858,1.7141575190162646,1.204963069973515,1.4541196649519585,1.2914859658548352,1.3708158154909058,1.3661859317091485,0.28149615755310076,0.12606711271117024,0.12125666771870061
batch2,1.0,0.6000243211795967,0.4487401044838333,0.6848774204011591,0.9246621004453494,0.6508025814331094,0.8358325191089437,0.9181503144910402,0.9572585857541338,0.9339250505259986,0.3563705936241113,0.6855246166258373,1.0242148212167235,0.14598782085687792,0.09954014883674718,0.07387247637273016
batch2,5.0,0.6006744501574917,0.7014362241212257,0.4939461524401192,1.0490376542336322,1.1033331319234452,0.8801272635249976,0.5835066409219343,0.5696876337081576,0.8125416912380565,1.0413836948982824,0.7508288753104795,0.7072651553696102,0.28322525821097655,0.09873772285495533,0.08222887654439914
batch3,2.5,0.4749782589018565,0.3991480316185438,0.3816009003729485,1.261348484757485,0.5221110992882637,0.6392182725798776,0.9396807968666814,1.1369256791892757,1.037593369292617,1.5959323293924488,0.9190212184710449,0.7672027111526686,0.20679114207393665,0.1275759525465872,0.09695083077472565
batch3,2.0,0.9796795653162497,0.23284914606466878,0.3002408425716902,1.3187630568073991,0.8179584341517638,0.8046266214835305,1.2451248933339953,0.7409831307121646,1.3796463314922385,0.9574633152241383,0.4785979523566747,0.6748510946868197,0.2285845097382112,0.15408761614336347,0.18052282242234954
batch3,8.0,1.8407962465088292,0.9597153470996456,1.0004197715260401,2.3047724399601837,0.749362395640457,1.031166329939067,1.648264541874275,1.097608309006453,0.9436651948652149,1.2645853075218019,1.6062204082877323,1.1493058774756215,0.2585860096603102,0.06961260957864107,0.08577130415801269
batch3,20.0,0.235187186459116,0.14449429205943368,0.3018565198087287,0.478146421088767,0.7369016216565104,0.49053440246327534,0.5372373777018912,0.4505818460612929,0.5468308696480096,1.4192335959946831,0.3937308725512909,0.1257934815481317,0.15309150914862743,0.09080520528295555,0.1581480342157486
batch3,10.0,0.39356877344749314,0.47689573733067053,0.3461888984101037,0.45463831778678865,0.8567706811043434,1.1006071051924036,0.9913102440709467,0.9710077239651594,1.0218297314132134,0.8011841236569787,1.1722013478920779,0.5832117968628581,0.12138682089736773,0.24519881075104905,0.21506177413551136
batch3,15.0,0.18001602249755808,0.7961819975482023,0.7035563602448416,0.4704465963316163,0.7457238094629937,0.8797135897552106,0.6366474691695556,0.4446391795602338,1.2882142678918003,1.2842585409488223,1.2119834982374957,0.6837367914629123,0.17980557411802725,0.19056089412680138,0.16994206813669702
batch3,25.0,1.4243803127702004,0.9733859589785588,1.1644681150479184,1.6267636583105725,1.9033927603098602,0.6247111332448012,1.8402065101504235,1.5122513018675148,1.2201081919239802,0.9286334045251657,1.6234851400613413,1.4028057598969321,0.2561613117104983,0.06384642089301852,0.12175002089225322
batch3,0.0,0.8959588166535312,0.6410736231272117,0.5395217848985981,1.496644246305717,1.002305342697523,1.3962148831752192,1.7115910726572514,0.977249200562476,0.8992307823912556,1.1210459401826514,1.022455867018227,0.7137338439502495,0.11745146742889523,0.08110172746104878,0.08278720508281874
batch3,40.0,0.9170558578881861,0.8519223985151823,0.7425797782740114,1.994197582989212,1.5881637195201277,1.5166884980113788,0.7802717475341542,0.6775426185857244,0.8214280248445409,0.9465854425248653,0.5857166550474756,1.0386260154646645,0.12993327206183208,0.04353997452361258,0.11646545990059523
batch3,30.0,1.038522475434857,0.6613252908293805,0.9895904935485131,2.008850417527398,0.6871564596218238,1.0554354551558331,1.2913094129603477,0.73060522856054,0.7372543658738148,2.399891664221533,0.9445549216429916,0.880649760120333,0.17295241359799723,0.07417719765056141,0.15708076239785795
batch3,50.0,1.0084913428827404,0.8661627136205694,1.184871691719946,0.9717324734719951,1.271134925961834,0.9578016496122761,1.2166610045530362,1.332585456921994,1.4415907879838847,1.3600970553603888,0.8073314065487596,1.3159726440925739,0.10753735015380256,0.09946445393228237,0.23744416984073313
batch3,0.5,1.8513593474609578,0.9104882771063906,1.1557705172736887,2.4244207555620387,1.4250529814712143,1.6030146599454458,1.8605956035635456,1.1438426465209255,0.7408481625812453,1.9866091714275351,1.1684074631736965,1.8282384964768719,0.22233324370138832,0.1497335148459345,0.19886300454899558
batch3,1.0,0.7166418216185849,0.6582063798511835,0.987933334262605,1.3960429792810805,0.7749322551036316,0.8756848748265541,1.1465321626539753,0.7902657780772244,1.3450739756608194,0.8448289767757731,0.7269938101524674,1.2111250967592067,0.2559730444775053,0.26335076401305263,0.29712142218223925
batch3,5.0,1.2235369726705585,0.3904088929347836,0.9504574199489209,1.7902245669189096,0.4150469852920254,1.0713468159284398,0.8727565525391365,0.39225501908834703,0.8638194255745822,4.773269738868734,4.08356021138418,4.5334957814031345,0.1570044105549628,0.1783623112666665,0.12384234815327198
