image,concentration,meanB,meanG,meanR,modeB,modeG,modeR,minB,minG,minR,maxB,maxG,maxR,stdB,stdG,stdR
batch3,2.0,0.9508422582111062,0.8147913843432566,1.277452543149842,0.8717797887081347,0.8306623862918076,1.8138357147217055,1.676305461424021,1.1,1.6,1.02469507659596,1.0999999999999999,1.3564659966250536,0.22506255122156388,0.22517291885381374,0.44835189607231163
batch3,0.25,0.6777138039025031,0.6528828378813439,0.8676312580814498,0.7483314773547882,0.8717797887081348,1.1832159566199232,0.806225774829855,0.66332495807108,0.9219544457292888,0.8944271909999159,0.9433981132056604,1.0954451150103321,0.18788070681638194,0.23014422803191117,0.2214908051999336
batch3,1.75,1.2247465043836623,0.9585426438088203,0.9051165670785173,1.8138357147217052,1.4866068747318506,1.1874342087037917,1.3564659966250536,1.004987562112089,1.02469507659596,1.6613247725836147,1.2806248474865698,1.1135528725660042,0.3460877125540313,0.3323324689160874,0.30422490428391497
batch3,0.75,0.5907325960195527,0.7040092328939996,1.05064789534839,0.6708203932499369,1.0440306508910548,1.3,0.6633249580710799,0.9433981132056604,1.2206555615733703,1.0,1.0770329614269007,1.345362404707371,0.17097498625759286,0.15279257156481044,0.17402301107543308
batch3,0.5,0.9130410724605995,1.0447411162579947,1.4807552127208607,1.2489995996796797,1.3416407864998738,2.1354156504062622,0.8717797887081347,0.9797958971132712,1.3453624047073711,1.345362404707371,1.5999999999999999,1.9390719429665315,0.23868898574791267,0.22314613283108456,0.30507281298021716
batch3,1.25,1.6266865094418161,1.1005730325607688,1.2379907107890586,1.5620499351813308,1.1874342087037917,1.9209372712298547,1.4866068747318504,1.1135528725660042,1.3416407864998738,1.8330302779823362,1.4000000000000001,1.445683229480096,0.16330607955169366,0.22569542918918675,0.2990698155388968
batch3,1.0,0.7428600137307181,0.5801732499865867,0.9204917164211737,0.8,0.6324555320336759,0.6,0.9797958971132712,0.8717797887081347,1.1357816691600546,1.0,0.7810249675906654,1.0999999999999999,0.15101572945454506,0.2677223821207314,0.2339725008973986
batch3,1.5,0.9144047243972453,0.6256196927846825,1.6380061049947272,1.019803902718557,0.806225774829855,2.0024984394500787,0.8306623862918076,0.9797958971132711,1.8867962264113207,1.2806248474865698,0.66332495807108,1.1874342087037917,0.1981871999972679,0.21123363263202535,0.22838683820004815
batch1,2.0,0.8232034985348381,0.7575328375720767,0.9862170146575256,0.8717797887081347,0.806225774829855,1.16619037896906,1.1874342087037917,1.02469507659596,1.0440306508910548,0.8,0.6,1.1874342087037917,0.20372828535089865,0.1796581402523761,0.27736519393413356
batch1,0.25,0.9740682727612063,0.689986231746696,1.3783646106890586,1.7,1.2489995996796797,1.7776388834631176,1.1874342087037917,1.0999999999999999,1.8138357147217055,1.02469507659596,0.66332495807108,1.6,0.1667148541328853,0.17832329081935339,0.34719187035213284
batch1,1.75,0.9646579704745092,0.607174604212003,1.1763082079115161,1.3453624047073711,1.02469507659596,1.445683229480096,1.3,0.7483314773547882,1.2489995996796797,0.6403124237432849,0.5385164807134505,1.2489995996796797,0.25375525958615225,0.19331193742954592,0.2193401988059404
batch1,0.75,1.2457608117130696,0.6668013197347451,1.315087829766513,1.6278820596099706,1.2649110640673518,1.3416407864998738,1.6401219466856725,1.3601470508735443,1.8027756377319946,1.3,1.0440306508910548,1.4177446878757827,0.4242568165841358,0.3854984356313648,0.36020056288818014
batch1,0.5,0.6989592262786137,0.8928695313426237,1.3988223618458488,1.0198039027185568,1.0440306508910548,1.469693845669907,0.9,1.2489995996796797,1.5362291495737217,0.7483314773547882,0.8944271909999159,1.3266499161421599,0.22442112581577287,0.2903022438434233,0.3442672635599703
batch1,1.25,1.2344978736312189,1.1299774334029873,1.2959324828091943,1.4177446878757827,1.6278820596099706,1.5132745950421556,1.3564659966250536,1.0999999999999999,1.4832396974191326,1.42828568570857,1.4177446878757827,1.5132745950421556,0.32715100352596405,0.32036307720588353,0.3190325737225182
batch1,1.0,1.0361954448847972,1.0139452647949057,1.5460882898463457,1.3564659966250536,0.9219544457292888,1.857417562100671,1.5524174696260025,1.4000000000000001,2.039607805437114,1.42828568570857,1.1135528725660042,1.7776388834631178,0.44828718458013467,0.2613578574518216,0.26511061460481994
batch1,1.5,1.2710704150439485,1.0664876933185814,1.6565856452354042,1.4177446878757827,1.1357816691600546,1.9519221295943134,1.3601470508735443,1.2206555615733703,1.7776388834631178,1.2489995996796797,1.118033988749895,1.7349351572897473,0.32514305906502955,0.3134069016423435,0.3492126660681221
batch2,2.0,0.5893046750196371,0.7785216759988162,1.540804984415614,0.8944271909999159,1.1832159566199232,1.8027756377319946,1.0999999999999999,1.0770329614269007,1.9078784028338913,0.66332495807108,0.9,1.8138357147217055,0.25679684735733116,0.1701365912679466,0.30046113059862567
batch2,0.25,1.4298167714780778,1.1243237967774262,2.3126521571563665,2.051828452868319,1.624807680927192,2.238302928559939,1.5132745950421556,1.284523257866513,2.539685019840059,1.004987562112089,0.9433981132056604,2.4166091947189146,0.22506017556946692,0.22824821939422096,0.2174323152837682
batch2,1.75,0.975356345137508,1.0750441851384538,1.3596028831978841,1.4177446878757827,1.32664991614216,1.6155494421403513,1.0999999999999999,1.1874342087037917,1.32664991614216,1.16619037896906,1.0198039027185568,1.4832396974191326,0.31697617220473234,0.23841811112186215,0.23356602502202065
batch2,0.75,0.949684684513759,0.947327292966905,1.2509952038277365,1.1357816691600546,0.7745966692414834,1.32664991614216,1.019803902718557,1.1357816691600546,1.1357816691600546,0.9,1.0999999999999999,1.32664991614216,0.16487028029601397,0.22676881239989136,0.19852811330032624
batch2,0.5,1.0640582690811629,1.0364072558603605,1.4778024225179756,1.2649110640673518,1.1135528725660042,1.445683229480096,0.7745966692414834,0.9433981132056604,1.3,1.284523257866513,1.3601470508735443,1.7435595774162693,0.19539879559625076,0.20858302990801497,0.22382202518878702
batch2,1.25,1.427138745882824,0.8636139183686168,1.1618902702062692,1.7204650534085253,1.374772708486752,1.268857754044952,1.345362404707371,1.1357816691600546,1.268857754044952,1.2041594578792296,0.7745966692414834,0.7810249675906654,0.24869509795724004,0.27752825018883603,0.29959282578480356
batch2,1.0,0.7280824129176607,1.1127155970866953,1.700289387133848,1.1832159566199232,1.32664991614216,1.6733200530681511,0.8717797887081347,1.4966629547095764,1.98997487421324,0.9,0.9797958971132711,1.676305461424021,0.24198109440790355,0.2080612443615865,0.11291539584550034
batch2,1.5,1.0350362312499015,1.1633761214671738,1.4355333503614607,1.2206555615733703,1.32664991614216,1.676305461424021,0.9,1.004987562112089,1.4177446878757824,1.1357816691600546,1.0770329614269007,1.7916472867168916,0.25985722991425003,0.1406057715692804,0.3661908800815897
