image,concentration,meanB,meanG,meanR,modeB,modeG,modeR,minB,minG,minR,maxB,maxG,maxR,stdB,stdG,stdR
batch3,2.0,0.5259984834557603,0.2580863415761473,0.07293183765242721,1.0999999999999999,0.3,0.0,0.9433981132056604,0.4,0.0,0.7000000000000001,0.9219544457292888,0.4898979485566356,0.18362681632192696,0.09313947304681605,0.04533532917540779
batch3,0.25,0.3430874864483397,0.5057681168700136,0.5887752561235569,0.6,0.7,0.7,0.7483314773547882,0.7483314773547882,0.8,0.8306623862918076,0.8717797887081347,1.1357816691600546,0.059310103322668124,0.15086965283547968,0.1381271969986077
batch3,1.75,0.4864507138009362,0.21097398400978282,0.044430805716754666,0.6,0.6,0.0,0.4,0.66332495807108,0.0,1.7776388834631176,2.181742422927143,1.9493588689617927,0.15970823097900178,0.12101717075073584,0.045795009529303723
batch3,0.75,0.3493704038972971,0.2978422541048199,0.08566300916871879,0.4,0.5385164807134504,0.0,0.7483314773547882,0.45825756949558394,0.0,0.6,0.9,1.57797338380595,0.12292770385884393,0.10593424257849691,0.052204944306809074
batch3,0.5,0.4627851785796091,0.20031227132055593,0.16581509238136316,0.9,0.6,0.0,1.0198039027185568,0.9165151389911681,0.0,3.848376280978772,4.190465367951392,5.761944116355173,0.2709983003385683,0.1811352582499177,0.10014591465801966
batch3,1.25,0.8833723698695586,0.2860380340986839,0.08601214104438977,1.5,0.3,0.0,1.676305461424021,0.4472135954999579,0.0,1.57797338380595,1.8330302779823358,1.676305461424021,0.17013420273464674,0.05469260656678443,0.05579392621485409
batch3,1.0,0.38970379564874646,0.2419886670007492,0.09907887145421065,0.4,0.6403124237432849,0.4000000000000001,0.3,0.45825756949558394,0.0,1.374772708486752,1.374772708486752,1.9209372712298547,0.1123656672544252,0.15692841617804468,0.018253154015612526
batch3,1.5,0.34656555136458783,0.3325766575188353,0.04723020495233956,0.66332495807108,0.3,0.0,0.66332495807108,0.66332495807108,0.0,0.7,0.6403124237432849,0.0,0.17954136211595684,0.09326154351431723,0.03431570770746838
batch1,2.0,0.5320993113223881,0.28796863527432986,0.09950444304130342,1.284523257866513,0.5385164807134504,0.0,1.004987562112089,0.7483314773547883,0.0,2.8653097563788803,3.505709628591621,2.3323807579381204,0.08391927096067756,0.08774175108697906,0.04985247946246439
batch1,0.25,0.6103683728131392,0.4192317168581587,0.472139666064354,0.9,0.66332495807108,0.6,0.7745966692414834,0.66332495807108,0.6,0.8306623862918076,0.806225774829855,0.9433981132056604,0.07625180304962396,0.1190777671840378,0.08246743969935308
batch1,1.75,0.5110647607376587,0.2755483418129023,0.04273897948430683,0.8,0.4898979485566356,0.0,0.9219544457292888,0.4898979485566356,0.0,0.8,0.4,0.6403124237432849,0.08932303961981675,0.0898509352850647,0.03892342567277853
batch1,0.75,0.568740383146335,0.4754912967945475,0.059444703533956665,0.9165151389911681,0.7483314773547882,0.0,1.2041594578792296,0.7,0.0,1.7435595774162693,1.6,2.615339366124404,0.16864868426702972,0.08355075090141358,0.030903903578149573
batch1,0.5,0.8815965072017922,0.4962237295053105,0.19008418635793983,1.4,0.9,0.5,0.9797958971132712,0.7999999999999999,0.0,0.9433981132056604,0.7810249675906654,1.1357816691600546,0.20755121738574572,0.17257099268097972,0.09083639830392345
batch1,1.25,0.6346062911123398,0.48469335285328585,0.05718867544400726,0.7810249675906654,0.9,0.0,0.8944271909999159,0.4898979485566356,0.0,1.32664991614216,1.9390719429665315,2.764054992217051,0.10271405343018641,0.1388424687078001,0.05965207681510921
batch1,1.0,0.9091563178455061,0.48089088041991374,0.09033942155759024,0.9165151389911679,0.7,0.4000000000000001,1.4177446878757824,1.019803902718557,0.0,0.806225774829855,0.7483314773547882,0.7483314773547882,0.20018620243019528,0.12587536810581,0.034576027158253475
batch1,1.5,0.4354792737725178,0.26050692008804655,0.06490418025366317,0.3,0.6,0.0,0.7810249675906654,0.7810249675906655,0.0,1.004987562112089,0.8999999999999999,0.8,0.14612598624499654,0.051553651116880574,0.05500546610581152
batch2,2.0,0.2974072351227525,0.2817017936743746,0.03336862338425126,0.0,0.0,0.0,0.7483314773547882,0.6,0.0,2.0615528128088303,2.118962010041709,1.7349351572897473,0.16368347704418468,0.12524215654916826,0.046197631622587054
batch2,0.25,0.934334978718533,0.4808212234650211,0.7998875599078664,0.5385164807134504,1.0770329614269007,1.4317821063276353,0.8,0.66332495807108,0.6708203932499369,1.1135528725660042,0.7483314773547882,1.1,0.1769610023420306,0.10207145408543324,0.18456901808177859
batch2,1.75,0.2728683275885263,0.335245435870498,0.04269997388289599,0.3,0.3,0.0,0.6403124237432849,0.8717797887081347,0.0,0.9433981132056604,1.0999999999999999,0.7483314773547882,0.07346681878856527,0.07811031051930109,0.05405107758654523
batch2,0.75,0.3669661902420982,0.46727137012404196,0.05628782890252563,0.3,0.3,0.0,0.9,0.6403124237432849,0.0,0.8717797887081347,1.2206555615733703,1.7204650534085253,0.14200783670942974,0.08363979455144324,0.028267853255582634
